ENST00000381947	ENSG00000177692	chr21	-	33782107	33785893	33782403	33783570	2	33782107,33785778,	33783601,33785893,
ENST00000402202	ENSG00000177692	chr21	-	33782395	33785868	33782403	33783570	2	33782395,33785594,	33783601,33785868,
ENST00000381831	ENSG00000159131	chr21	-	33798107	33837018	33798300	33833491	22	33798107,33798588,33799737,33800150,33803959,33805428,33811165,33811533,33814540,33815082,33816364,33818945,33822342,33822694,33823025,33824934,33825664,33826520,33828754,33829400,33833346,33836762,	33798492,33798704,33799879,33800281,33804097,33805635,33811318,33811785,33814739,33815192,33816459,33819177,33822511,33822780,33823113,33825060,33825733,33826632,33828929,33829496,33833499,33837018,
ENST00000381839	ENSG00000159131	chr21	-	33798107	33837037	33798300	33833491	22	33798107,33798588,33799737,33800150,33803959,33805428,33811165,33811533,33814540,33815082,33816364,33818945,33822342,33822694,33823025,33824934,33825664,33826520,33828754,33829400,33833346,33836835,	33798492,33798704,33799879,33800281,33804097,33805635,33811318,33811785,33814739,33815192,33816459,33819177,33822511,33822780,33823113,33825060,33825733,33826632,33828929,33829496,33833532,33837037,
ENST00000381815	ENSG00000159131	chr21	-	33798143	33836286	33798300	33833491	22	33798143,33798588,33799737,33800150,33803959,33805428,33811165,33811533,33814540,33815082,33816364,33818945,33822342,33822694,33823025,33824934,33825664,33826520,33828754,33829400,33833346,33836240,	33798492,33798704,33799879,33800281,33804097,33805635,33811318,33811785,33814739,33815192,33816459,33819177,33822511,33822780,33823113,33825060,33825733,33826632,33828929,33829496,33833532,33836286,
ENST00000402995	ENSG00000216607	chr21	-	33812786	33813285	33813285	33813285	1	33812786,	33813285,
ENST00000361093	ENSG00000159131	chr21	-	33818188	33836286	33818941	33833491	11	33818188,33822342,33822694,33823025,33824934,33825664,33826520,33828754,33829400,33833346,33836240,	33819177,33822511,33822780,33823113,33825060,33825733,33826632,33828929,33829496,33833532,33836286,
ENST00000381692	ENSG00000159140	chr21	+	33837219	33871682	33837268	33870600	11	33837219,33840388,33851331,33853405,33853762,33861332,33863146,33867483,33869771,33869953,33870540,	33837345,33840555,33851492,33853552,33853951,33861443,33863263,33867631,33869843,33870069,33871682,
ENST00000381695	ENSG00000159140	chr21	+	33837219	33871682	33837268	33870600	14	33837219,33840388,33843651,33846324,33846423,33851331,33853405,33853762,33861332,33863146,33867483,33869771,33869953,33870540,	33837345,33840555,33845465,33846331,33849567,33851492,33853552,33853951,33861443,33863263,33867631,33869843,33870069,33871682,
ENST00000321758	ENSG00000159140	chr21	+	33837219	33871682	33837268	33870600	13	33837219,33840388,33843651,33845759,33851331,33853405,33853762,33861332,33863146,33867483,33869771,33869953,33870540,	33837345,33840555,33845639,33849567,33851492,33853552,33853951,33861443,33863263,33867631,33869843,33870069,33871682,
ENST00000356577	ENSG00000159140	chr21	+	33837219	33871682	33837268	33870600	12	33837219,33840388,33843651,33851331,33853405,33853762,33861332,33863146,33867483,33869771,33869953,33870540,	33837345,33840555,33849567,33851492,33853552,33853951,33861443,33863263,33867631,33869843,33870069,33871682,
ENST00000290239	ENSG00000159140	chr21	+	33837219	33866816	33837268	33866816	9	33837219,33840388,33843651,33851331,33853405,33853762,33861332,33863146,33866726,	33837345,33840555,33849567,33851492,33853552,33853951,33861443,33863263,33866816,
ENST00000381679	ENSG00000159140	chr21	+	33837219	33854451	33837268	33854451	5	33837219,33840388,33843651,33851331,33854448,	33837345,33840555,33849567,33851492,33854451,
ENST00000300278	ENSG00000159140	chr21	+	33837219	33854843	33837268	33854307	7	33837219,33840388,33843651,33851331,33853405,33853762,33854052,	33837345,33840555,33849567,33851492,33853552,33853951,33854843,
ENST00000381729	ENSG00000159140	chr21	+	33837240	33853232	33837268	33851727	5	33837240,33840388,33843651,33851331,33851721,	33837345,33840555,33849567,33851492,33853232,
ENST00000303113	ENSG00000159147	chr21	-	33869652	33882846	33872482	33882817	11	33869652,33872474,33873525,33875477,33876126,33876340,33877663,33878765,33880153,33881697,33882496,	33869984,33872620,33873738,33875676,33876231,33876422,33877842,33878902,33880357,33881778,33882846,
ENST00000303071	ENSG00000159147	chr21	-	33872081	33882884	33872482	33882817	10	33872081,33873525,33875477,33876126,33876340,33877663,33878765,33880153,33881697,33882496,	33872620,33873738,33875676,33876231,33876422,33877842,33878944,33880357,33881778,33882884,
ENST00000381554	ENSG00000205758	chr21	-	33883519	33936030	33883997	33925727	13	33883519,33885337,33889906,33891455,33893325,33896409,33897579,33907713,33910881,33916171,33918858,33925661,33935856,	33884097,33885383,33890012,33891577,33893424,33896521,33897713,33907782,33910926,33916244,33918936,33925733,33936030,
ENST00000290244	ENSG00000205758	chr21	-	33883561	33936094	33883997	33925727	12	33883561,33885337,33889906,33891455,33893325,33896409,33897579,33907713,33916171,33918858,33925661,33935856,	33884097,33885383,33890012,33891577,33893424,33896521,33897713,33907782,33916244,33918936,33925733,33936094,
ENST00000381540	ENSG00000205758	chr21	-	33883642	33935923	33884082	33925727	13	33883642,33885337,33889906,33891455,33893325,33896409,33897579,33907713,33910881,33916171,33918858,33925661,33935856,	33884097,33885387,33890012,33891577,33893424,33896521,33897713,33907782,33910926,33916244,33918936,33925733,33935923,
ENST00000361534	ENSG00000205758	chr21	-	33888682	33935935	33889788	33935420	13	33888682,33889906,33891455,33893325,33896409,33897579,33907713,33910881,33916171,33918858,33925661,33935354,33935856,	33889790,33890012,33891577,33893424,33896521,33897713,33907782,33910926,33916244,33918936,33925733,33935481,33935935,
ENST00000343087	ENSG00000205758	chr21	-	33910462	33935898	33910699	33925727	6	33910462,33910881,33916171,33918858,33925661,33935856,	33910779,33910926,33916244,33918936,33925733,33935898,
ENST00000399442	ENSG00000205758	chr21	-	33933920	33935897	33934355	33935420	3	33933920,33935354,33935856,	33934364,33935481,33935897,
ENST00000399353	ENSG00000205726	chr21	+	33936575	34131192	34013003	34131162	29	33936575,34012971,34015352,34016762,34029218,34044428,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34131160,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34131192,
ENST00000381288	ENSG00000205726	chr21	+	33936653	34183479	34013003	34182474	38	33936653,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105085,34105148,34108086,34112440,34113414,34123797,34128480,34130614,34150909,34152859,34159324,34161406,34169527,34176416,34177723,34179214,34179612,34180460,34182325,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094107,34105096,34105396,34108246,34112646,34113497,34123919,34128598,34130806,34151031,34152966,34159508,34161505,34169695,34176629,34177845,34179297,34179696,34180634,34183479,
ENST00000399367	ENSG00000205726	chr21	+	33936653	34183479	34013003	34182474	40	33936653,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105085,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34150909,34152859,34159324,34161406,34169527,34176416,34177723,34179214,34179612,34180460,34182325,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094107,34105096,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34151031,34152966,34159508,34161505,34169695,34176629,34177845,34179297,34179696,34180634,34183479,
ENST00000381318	ENSG00000205726	chr21	+	33936653	34183479	34013003	34182474	40	33936653,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34096603,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34150909,34152859,34159324,34161406,34169527,34176416,34177723,34179214,34179612,34180460,34182325,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34096618,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34151031,34152966,34159508,34161505,34169695,34176629,34177845,34179297,34179696,34180634,34183479,
ENST00000399338	ENSG00000205726	chr21	+	33936653	34123164	34013003	34123164	26	33936653,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105148,34108086,34112440,34113414,34117660,34120991,34123141,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34105396,34108246,34112646,34113497,34117827,34121037,34123164,
ENST00000381291	ENSG00000205726	chr21	+	33936653	34132671	34013003	34131162	30	33936653,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105085,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34131160,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094107,34105096,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34132671,
ENST00000399355	ENSG00000205726	chr21	+	33936653	34131162	34013003	34131162	30	33936653,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34096603,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34131160,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34096618,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34131162,
ENST00000381283	ENSG00000205726	chr21	+	33936653	34183479	34013003	34130805	39	33936653,34012971,34015352,34016762,34029218,34044428,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34150909,34152859,34159324,34161406,34169527,34176416,34177723,34179214,34179612,34180460,34182325,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34151031,34152966,34159508,34161505,34169695,34176629,34177845,34179297,34179696,34180634,34183479,
ENST00000381289	ENSG00000205726	chr21	+	33936658	34182782	34013003	34182474	39	33936658,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34150909,34152859,34159324,34161406,34169527,34176416,34177723,34179214,34179612,34180460,34182325,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34151031,34152966,34159508,34161505,34169695,34176629,34177845,34179297,34179696,34180634,34182782,
ENST00000399352	ENSG00000205726	chr21	+	33936671	34132672	34013003	34131162	29	33936671,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34131160,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34132672,
ENST00000399349	ENSG00000205726	chr21	+	33936673	34132670	34013003	34131162	27	33936673,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105148,34108086,34112440,34113414,34123797,34128480,34130614,34131160,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34105396,34108246,34112646,34113497,34123919,34128598,34130806,34132670,
ENST00000381285	ENSG00000205726	chr21	+	33936815	34184448	34150935	34182474	39	33936815,34012971,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34096603,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34150909,34152859,34159324,34161406,34176416,34177723,34179214,34179612,34180460,34182325,	33936889,34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34096618,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34151031,34152966,34159508,34161505,34176629,34177845,34179297,34179696,34180634,34184448,
ENST00000399326	ENSG00000205726	chr21	+	34013002	34182482	34161466	34182474	37	34013002,34015352,34016762,34029218,34044317,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34150909,34152859,34159324,34161406,34169527,34177723,34179214,34179612,34180460,34182325,	34013031,34015445,34016826,34029379,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34151031,34152966,34159508,34161505,34169695,34177845,34179297,34179696,34180634,34182482,
ENST00000381284	ENSG00000205726	chr21	+	34044298	34183479	34049553	34182474	36	34044298,34044428,34045984,34049471,34056096,34060048,34061886,34066234,34068902,34069141,34075634,34076167,34088514,34091552,34093981,34096603,34105148,34108086,34112440,34113414,34117660,34120991,34123797,34128480,34130614,34150909,34152859,34159324,34161406,34169527,34176416,34177723,34179214,34179612,34180460,34182325,	34044317,34044497,34046081,34049572,34056160,34060186,34062002,34066497,34069052,34069282,34075722,34076307,34088642,34091782,34094103,34096618,34105396,34108246,34112646,34113497,34117827,34121037,34123919,34128598,34130806,34151031,34152966,34159508,34161505,34169695,34176629,34177845,34179297,34179696,34180634,34183479,
ENST00000290299	ENSG00000159186	chr21	-	34197627	34210028	34197699	34209937	7	34197627,34198108,34201514,34203255,34206462,34208623,34209901,	34197813,34198195,34201627,34203385,34206573,34208674,34210028,
ENST00000387174	ENSG00000209909	chr21	-	34212884	34212967	34212967	34212967	1	34212884,	34212967,
ENST00000387177	ENSG00000209912	chr21	-	34213290	34213511	34213511	34213511	1	34213290,	34213511,
ENST00000381181	ENSG00000205673	chr21	+	34243099	34258130	34256981	34257356	2	34243099,34256236,	34243466,34258130,
ENST00000401156	ENSG00000215975	chr21	-	34292088	34292164	34292164	34292164	1	34292088,	34292164,
ENST00000399312	ENSG00000214955	chr21	+	34367686	34437198	34367687	34436770	3	34367686,34419510,34436577,	34367915,34419650,34437198,
ENST00000381151	ENSG00000198743	chr21	+	34367739	34400431	34389367	34391524	2	34367739,34389031,	34367915,34400431,
ENST00000362077	ENSG00000214955	chr21	+	34367758	34437154	34367870	34436770	3	34367758,34419510,34436577,	34367915,34419650,34437154,
ENST00000381143	ENSG00000214955	chr21	+	34419336	34437154	34419336	34436770	3	34419336,34419493,34436577,	34419361,34419650,34437154,
ENST00000406891	ENSG00000218528	chr21	-	34429601	34430241	34430241	34430241	1	34429601,	34430241,
ENST00000290310	ENSG00000159197	chr21	+	34658192	34665307	34664647	34665019	2	34658192,34664635,	34658320,34665307,
ENST00000399292	ENSG00000205670	chr21	+	34669618	34683312	34673673	34679810	4	34669618,34673596,34679645,34682796,	34669736,34673685,34679812,34683312,
ENST00000381141	ENSG00000205670	chr21	+	34669668	34696938	34673673	34679810	5	34669668,34673596,34679645,34693878,34696258,	34669736,34673685,34679812,34694067,34696938,
ENST00000399299	ENSG00000205670	chr21	+	34669668	34696945	34673673	34696264	4	34669668,34673596,34693878,34696258,	34669736,34673685,34694067,34696945,
ENST00000399295	ENSG00000205670	chr21	+	34669772	34683321	34673673	34679810	4	34669772,34673596,34679645,34682796,	34670065,34673685,34679812,34683321,
ENST00000399291	ENSG00000205670	chr21	+	34688873	34696938	34688875	34696305	3	34688873,34693878,34696258,	34688882,34694067,34696938,
ENST00000410005	ENSG00000222018	chr21	-	34694484	34695240	34694484	34695240	1	34694484,	34695240,
ENST00000399289	ENSG00000180509	chr21	-	34740857	34753772	34743412	34743802	3	34740857,34752821,34753696,	34743852,34752904,34753772,
ENST00000337385	ENSG00000180509	chr21	-	34740857	34806443	34743412	34743802	4	34740857,34752821,34805268,34806194,	34743852,34752932,34805483,34806443,
ENST00000399286	ENSG00000180509	chr21	-	34743412	34749909	34743412	34743802	2	34743412,34749553,	34743852,34749909,
ENST00000399284	ENSG00000180509	chr21	-	34743412	34805411	34743412	34743802	3	34743412,34752821,34805268,	34743852,34752904,34805411,
ENST00000408471	ENSG00000221398	chr21	-	34750277	34750405	34750405	34750405	1	34750277,	34750405,
ENST00000399272	ENSG00000159200	chr21	-	34810651	34908012	34812251	34907964	4	34810651,34815666,34817704,34907955,	34812424,34815826,34817878,34908012,
ENST00000313806	ENSG00000159200	chr21	-	34810657	34909303	34812251	34909180	4	34810657,34815666,34817704,34908928,	34812424,34815826,34817878,34909303,
ENST00000381132	ENSG00000159200	chr21	-	34810657	34821131	34812251	34820917	4	34810657,34815666,34817704,34820830,	34812424,34815826,34817878,34821131,
ENST00000381135	ENSG00000159200	chr21	-	34810657	34819477	34812251	34819477	4	34810657,34815666,34817704,34819255,	34812424,34815826,34817878,34819477,
ENST00000399268	ENSG00000159200	chr21	-	34810657	34818439	34812251	34818439	4	34810657,34815666,34817704,34818433,	34812424,34815826,34817878,34818439,
ENST00000399265	ENSG00000159200	chr21	-	34810657	34908615	34812251	34817725	4	34810657,34815666,34817704,34908446,	34812424,34815826,34817878,34908615,
ENST00000349499	ENSG00000159212	chr21	+	34963557	35012389	34963557	35010650	6	34963557,35001447,35002111,35002867,35003524,35010488,	34964931,35001557,35002237,35002974,35003706,35012389,
ENST00000360731	ENSG00000159212	chr21	+	34963557	35012389	34963557	35010650	7	34963557,35000194,35001447,35002111,35002867,35003524,35010488,	34964931,35000248,35001557,35002237,35002974,35003706,35012389,
ENST00000344691	ENSG00000159216	chr21	-	35081970	35182857	35086301	35181279	6	35081970,35093467,35128576,35153640,35174723,35181009,	35086777,35093629,35128768,35153745,35174880,35182857,
ENST00000300305	ENSG00000159216	chr21	-	35081974	35343511	35086301	35343066	8	35081974,35093467,35128576,35153640,35174723,35181009,35187091,35343008,	35086777,35093629,35128768,35153745,35174880,35181263,35187130,35343511,
ENST00000325074	ENSG00000159216	chr21	-	35081974	35183904	35086301	35183904	7	35081974,35093467,35128576,35153640,35174723,35181009,35183843,	35086777,35093629,35128768,35153745,35174880,35181263,35183904,
ENST00000399240	ENSG00000159216	chr21	-	35085952	35181350	35086301	35181279	5	35085952,35093467,35153640,35174723,35181009,	35086777,35093629,35153745,35174880,35181350,
ENST00000399245	ENSG00000159216	chr21	-	35086145	35343511	35086148	35343066	9	35086145,35086342,35093467,35128576,35153640,35174723,35181009,35187091,35343008,	35086243,35086777,35093629,35128768,35153745,35174880,35181263,35187130,35343511,
ENST00000358356	ENSG00000159216	chr21	-	35115445	35182857	35115834	35181279	5	35115445,35128576,35153640,35174723,35181009,	35115863,35128768,35153745,35174880,35182857,
ENST00000399237	ENSG00000159216	chr21	-	35115834	35343511	35115837	35343066	7	35115834,35128576,35153640,35174723,35181009,35187091,35343008,	35115863,35128768,35153745,35174880,35181263,35187130,35343511,
ENST00000342083	ENSG00000159216	chr21	-	35150579	35343241	35150582	35343066	6	35150579,35153640,35174723,35181009,35187091,35343008,	35150614,35153745,35174880,35181263,35187130,35343241,
ENST00000400501	ENSG00000215518	chr21	+	35332761	35344227	35332761	35344227	2	35332761,35344147,	35332783,35344227,
ENST00000406670	ENSG00000217393	chr21	-	35766264	35766600	35766600	35766600	1	35766264,	35766600,
ENST00000404239	ENSG00000217521	chr21	-	35893899	35894190	35894190	35894190	1	35893899,	35894190,
ENST00000390235	ENSG00000211590	chr21	+	36014882	36014976	36014976	36014976	1	36014882,	36014976,
ENST00000403489	ENSG00000216415	chr21	-	36018914	36019268	36019268	36019268	1	36018914,	36019268,
ENST00000338640	ENSG00000187558	chr21	+	36181362	36181975	36181975	36181975	1	36181362,	36181975,
ENST00000387181	ENSG00000209916	chr21	+	36184963	36185025	36185025	36185025	1	36184963,	36185025,
ENST00000387187	ENSG00000209922	chr21	+	36185028	36185094	36185094	36185094	1	36185028,	36185094,
ENST00000387194	ENSG00000209929	chr21	+	36185198	36185268	36185268	36185268	1	36185198,	36185268,
ENST00000387199	ENSG00000209934	chr21	-	36185274	36185340	36185340	36185340	1	36185274,	36185340,
ENST00000399234	ENSG00000214914	chr21	-	36310246	36310714	36310714	36310714	3	36310246,36310601,36310684,	36310600,36310682,36310714,
ENST00000399215	ENSG00000185917	chr21	-	36328708	36354429	36330284	36353056	10	36328708,36332317,36334742,36335974,36337949,36339749,36342475,36347750,36351276,36352983,	36330419,36332441,36334823,36336056,36338124,36340179,36342564,36347788,36351372,36354429,
ENST00000399212	ENSG00000185917	chr21	-	36328708	36354694	36330284	36351552	12	36328708,36332317,36334742,36335974,36337949,36339749,36342475,36347750,36351276,36351551,36352983,36354514,	36330419,36332441,36334823,36336056,36338124,36340179,36342564,36347788,36351372,36351645,36353141,36354694,
ENST00000344232	ENSG00000185917	chr21	-	36328709	36354807	36339996	36353056	11	36328709,36330252,36332317,36334742,36335974,36337949,36339749,36347750,36351276,36352983,36354514,	36330128,36330419,36332441,36334823,36336056,36338124,36340179,36347788,36351372,36353092,36354807,
ENST00000332131	ENSG00000185917	chr21	-	36328709	36354807	36330284	36353056	12	36328709,36330252,36332317,36334742,36335974,36337949,36339749,36342475,36347750,36351276,36352983,36354514,	36330128,36330419,36332441,36334823,36336056,36338124,36340179,36342564,36347788,36351372,36353092,36354807,
ENST00000399208	ENSG00000185917	chr21	-	36337853	36354481	36337926	36353056	7	36337853,36339749,36342475,36347750,36351276,36352983,36354449,	36338124,36340179,36342564,36347788,36351372,36353141,36354481,
ENST00000399201	ENSG00000185917	chr21	-	36337853	36373557	36337926	36351552	8	36337853,36339749,36342475,36347750,36351276,36351551,36352983,36373472,	36338124,36340179,36342564,36347788,36351372,36351645,36353092,36373557,
ENST00000399205	ENSG00000185917	chr21	-	36337853	36354481	36337926	36351552	8	36337853,36339749,36342475,36347750,36351276,36351551,36352983,36354449,	36338124,36340179,36342564,36347788,36351372,36351645,36353141,36354481,
ENST00000399207	ENSG00000185917	chr21	-	36337865	36354413	36337926	36353056	7	36337865,36339749,36342475,36347750,36351276,36352983,36354274,	36338124,36340179,36342564,36347788,36351372,36353092,36354413,
ENST00000341022	ENSG00000189089	chr21	+	36344185	36345962	36345962	36345962	1	36344185,	36345962,
ENST00000363343	ENSG00000200213	chr21	+	36360712	36360820	36360820	36360820	1	36360712,	36360820,
ENST00000290349	ENSG00000159228	chr21	+	36364154	36367332	36364283	36367050	3	36364154,36365117,36366613,	36364572,36365225,36367332,
ENST00000399191	ENSG00000159228	chr21	+	36364202	36366701	36364283	36366613	3	36364202,36365117,36366341,	36364572,36365225,36366701,
ENST00000319751	ENSG00000179408	chr21	+	36424538	36426078	36426078	36426078	1	36424538,	36426078,
ENST00000399188	ENSG00000214889	chr21	+	36426617	36427200	36427200	36427200	2	36426617,36426936,	36426935,36427200,
ENST00000290354	ENSG00000159231	chr21	+	36429132	36440728	36429360	36440680	3	36429132,36431992,36440243,	36429649,36432100,36440728,
ENST00000399151	ENSG00000142197	chr21	+	36458702	36588442	36458901	36587739	37	36458702,36458875,36493237,36494498,36502882,36505720,36506141,36508248,36508609,36513539,36517398,36519732,36521853,36524617,36526971,36531429,36532768,36533932,36539215,36541684,36542547,36545329,36547939,36554844,36557713,36557915,36564180,36571188,36572142,36572376,36574452,36575650,36582181,36582923,36583212,36586271,36587487,	36458761,36459039,36493419,36494669,36503072,36505819,36506265,36508358,36508724,36513660,36517518,36519835,36522045,36525302,36527243,36531582,36532869,36534123,36540845,36541796,36542736,36545452,36548077,36554900,36557818,36557982,36564325,36571268,36572252,36572523,36574514,36575779,36582318,36582979,36583374,36586401,36588442,
ENST00000270190	ENSG00000142197	chr21	+	36458875	36588441	36458901	36587739	36	36458875,36493237,36494498,36502882,36505720,36506141,36508248,36508609,36513539,36517398,36519732,36521853,36524617,36526971,36531429,36532768,36533932,36539215,36541684,36542547,36545329,36547939,36554844,36557713,36557915,36564180,36571188,36572142,36572376,36574452,36575650,36582181,36582923,36583212,36586271,36587487,	36459039,36493419,36494669,36503072,36505819,36506265,36508358,36508724,36513660,36517518,36519835,36522045,36525302,36527243,36531582,36532869,36534123,36540845,36541796,36542736,36545452,36548077,36554900,36557818,36557982,36564325,36571268,36572252,36572523,36574514,36575779,36582318,36582979,36583374,36586401,36588441,
ENST00000403762	ENSG00000219887	chr21	-	36463137	36464348	36464348	36464348	1	36463137,	36464348,
ENST00000387214	ENSG00000209949	chr21	-	36552599	36552699	36552699	36552699	1	36552599,	36552699,
ENST00000399149	ENSG00000214867	chr21	-	36589335	36589873	36589873	36589873	2	36589335,36589495,	36589494,36589873,
ENST00000400485	ENSG00000159256	chr21	+	36614356	36670814	36614432	36669464	17	36614356,36627813,36631041,36631899,36632941,36635566,36638746,36639079,36643478,36650787,36654122,36654351,36656350,36658260,36663155,36666541,36669310,	36614471,36627886,36631174,36632114,36633089,36635714,36638875,36639199,36643576,36650892,36654245,36654426,36656396,36658427,36664044,36666699,36670814,
ENST00000290384	ENSG00000159256	chr21	+	36614375	36670813	36614432	36669464	17	36614375,36627813,36631041,36631899,36632939,36635566,36638746,36639079,36643478,36650787,36654122,36654351,36656350,36658260,36663155,36666541,36669310,	36614471,36627886,36631174,36632115,36633089,36635714,36638875,36639199,36643576,36650892,36654245,36654426,36656396,36658427,36664044,36666699,36670813,
ENST00000314103	ENSG00000159259	chr21	+	36679558	36710994	36680304	36710534	14	36679558,36680227,36681765,36685718,36688714,36691582,36693688,36696925,36702928,36703541,36705630,36707051,36709462,36710442,	36679619,36680430,36681898,36685836,36688818,36691679,36693773,36697019,36702998,36703633,36705772,36707483,36709557,36710994,
ENST00000405789	ENSG00000219968	chr21	-	36683045	36683280	36683280	36683280	1	36683045,	36683280,
ENST00000399135	ENSG00000159261	chr21	-	36754788	36774258	36755143	36755863	2	36754788,36773662,	36755944,36774258,
ENST00000399137	ENSG00000159261	chr21	-	36754788	36774258	36755143	36755863	3	36754788,36771541,36773662,	36755944,36771731,36774258,
ENST00000399136	ENSG00000159261	chr21	-	36754788	36836768	36755143	36755863	3	36754788,36804530,36836732,	36755944,36804668,36836768,
ENST00000342108	ENSG00000159261	chr21	-	36754788	36870737	36755143	36755863	3	36754788,36804530,36870578,	36755944,36804668,36870737,
ENST00000399139	ENSG00000159261	chr21	-	36754788	36760609	36755143	36755863	2	36754788,36760534,	36755944,36760609,
ENST00000403605	ENSG00000216430	chr21	-	36780150	36781579	36781579	36781579	2	36780150,36781459,	36781139,36781579,
